meter_id,locality,feeder_id,category,lat,lon,flag_status,confidence_score,anomaly_type,explanation_text,shap_top_feature_1,shap_top_feature_2,shap_top_feature_3,days_anomalous,personal_baseline_kwh,peer_baseline_kwh,deviation_pct
MET_290,Electronic City,F06,Residential,12.844589930662789,77.66175381735137,NORMAL,0,NORMAL,Meter MET_290 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,26,0.41605347252665326,0.41605347252665326,0.0
MET_291,Electronic City,F06,Residential,12.8359603121368,77.65567460935894,NORMAL,60,NORMAL,Meter MET_291 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,17,0.41526257381275145,0.41526257381275145,0.0
MET_292,Electronic City,F06,Commercial,12.844424884319393,77.6560114679143,NORMAL,60,NORMAL,Meter MET_292 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Electronic City Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,43,0.5519534188252033,0.5519534188252032,2.0114433333671413e-14
MET_293,Electronic City,F06,Residential,12.848457585930522,77.668289186123,NORMAL,0,NORMAL,Meter MET_293 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,22,0.41559970959702325,0.41559970959702325,0.0
MET_294,Electronic City,F06,Residential,12.840893541122282,77.65695014638366,NORMAL,0,NORMAL,Meter MET_294 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,22,0.41500090461924033,0.41500090461924033,0.0
MET_295,Electronic City,F06,Industrial,12.84654179347324,77.666744464594,NORMAL,60,NORMAL,Meter MET_295 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Electronic City Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,25,1.4407886899804896,1.4407886899804896,0.0
MET_296,Electronic City,F06,Residential,12.84071050274984,77.66129614448923,NORMAL,0,NORMAL,Meter MET_296 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,22,0.4157003581102601,0.41570035811026007,1.3353645275555448e-14
MET_297,Electronic City,F06,Residential,12.852885195403251,77.6536929634073,NORMAL,0,NORMAL,Meter MET_297 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,31,0.415492218016801,0.41549221801680103,-1.3360334760593074e-14
MET_298,Electronic City,F06,Commercial,12.840475723172617,77.65860557357416,NORMAL,60,NORMAL,Meter MET_298 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Electronic City Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,34,0.5518622194888901,0.5518622194888901,0.0
MET_299,Electronic City,F06,Residential,12.843517646348577,77.66355040515103,NORMAL,0,NORMAL,Meter MET_299 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,26,0.4151902057893326,0.4151902057893325,1.3370053160508363e-14
MET_300,Electronic City,F06,Residential,12.846566638879285,77.65320015176144,NORMAL,0,NORMAL,Meter MET_300 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Electronic City Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,22,0.4157638940639587,0.4157638940639587,0.0
MET_301,Yelahanka,F07,Commercial,13.102761641611602,77.59398984445058,NORMAL,60,NORMAL,Meter MET_301 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Yelahanka Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,43,0.5511694365771997,0.5511694365771997,0.0
MET_302,Yelahanka,F07,Industrial,13.105797788867765,77.59378964985426,NORMAL,60,NORMAL,Meter MET_302 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.14 kWh/interval vs peer cluster ~1.14 in Yelahanka Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,31,1.142518505996942,1.142518505996942,0.0
MET_303,Yelahanka,F07,Residential,13.09815353886759,77.59846452644322,NORMAL,60,NORMAL,Meter MET_303 flagged: stages IF/peer/feeder = 0/1/0. Personal baseline ~1.25 kWh/interval vs peer cluster ~1.25 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,31,1.2475869805919073,1.2475869805919073,0.0
MET_304,Yelahanka,F07,Commercial,13.103751705929348,77.59809239745574,NORMAL,60,NORMAL,Meter MET_304 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Yelahanka Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,38,0.5519138415959215,0.5519138415959215,0.0
MET_305,Yelahanka,F07,Residential,13.09395761073046,77.59845213775971,NORMAL,60,NORMAL,Meter MET_305 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,28,0.41556379788418735,0.41556379788418735,0.0
MET_306,Yelahanka,F07,Residential,13.0965627677933,77.59724110444635,NORMAL,0,NORMAL,Meter MET_306 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,27,0.4155669334600918,0.4155669334600919,-1.3357932684648676e-14
MET_307,Yelahanka,F07,Commercial,13.095005062258403,77.59808528859017,NORMAL,60,NORMAL,Meter MET_307 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Yelahanka Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,27,0.551374317715368,0.551374317715368,0.0
MET_308,Yelahanka,F07,Residential,13.09747360438277,77.59116946139896,NORMAL,0,NORMAL,Meter MET_308 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,23,0.4154384397739751,0.41543843977397515,-1.3362064247463334e-14
MET_309,Yelahanka,F07,Industrial,13.10355528054593,77.5972665780867,NORMAL,60,NORMAL,Meter MET_309 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Yelahanka Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,27,1.440531105768339,1.440531105768339,0.0
MET_310,Yelahanka,F07,Commercial,13.098244092794427,77.60210471539608,NORMAL,60,NORMAL,Meter MET_310 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Yelahanka Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,37,0.5516438791738096,0.5516438791738096,0.0
MET_311,Yelahanka,F07,Residential,13.09893739031372,77.59642843069588,NORMAL,0,NORMAL,Meter MET_311 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,27,0.4152957297932343,0.4152957297932343,0.0
MET_312,Yelahanka,F07,Residential,13.101775653790714,77.59382133626349,NORMAL,0,NORMAL,Meter MET_312 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,22,0.4159928343910724,0.41599283439107243,-1.3344256593389327e-14
MET_313,Yelahanka,F07,Commercial,13.1025845451736,77.59416619061135,NORMAL,60,NORMAL,Meter MET_313 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Yelahanka Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,47,0.5519188324890942,0.5519188324890942,0.0
MET_314,Yelahanka,F07,Residential,13.099053446711135,77.60175057055922,NORMAL,0,NORMAL,Meter MET_314 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,23,0.41522056405462854,0.4152205640546286,-1.3369075627948545e-14
MET_315,Yelahanka,F07,Residential,13.09653765578995,77.58664887867629,NORMAL,0,NORMAL,Meter MET_315 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,22,0.4158547737984501,0.4158547737984501,0.0
MET_316,Yelahanka,F07,Industrial,13.107143747980048,77.60649731181043,FLAGGED,100,PEER_DEVIATION,Meter MET_316 flagged: stages IF/peer/feeder = 1/1/0. Personal baseline ~4.32 kWh/interval vs peer cluster ~4.32 in Yelahanka Industrial.,day_of_week,rolling_std_7d,rolling_mean_24h,32,4.3239119230809395,4.3239119230809395,0.0
MET_317,Yelahanka,F07,Residential,13.099078922938205,77.58855264783752,NORMAL,0,NORMAL,Meter MET_317 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,27,0.41558761244489145,0.41558761244489145,0.0
MET_318,Yelahanka,F07,Residential,13.099458064095217,77.59515510820064,NORMAL,0,NORMAL,Meter MET_318 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,33,0.4155814575219706,0.4155814575219706,0.0
MET_319,Yelahanka,F07,Commercial,13.099940304635911,77.59184644783231,NORMAL,60,NORMAL,Meter MET_319 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Yelahanka Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,36,0.5516229759043705,0.5516229759043705,0.0
MET_320,Yelahanka,F07,Residential,13.103018244569906,77.59839802950114,NORMAL,0,NORMAL,Meter MET_320 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,42,0.4154022708080864,0.4154022708080864,0.0
MET_321,Yelahanka,F07,Residential,13.094722377520725,77.59909678692678,NORMAL,0,NORMAL,Meter MET_321 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,21,0.41618889591001046,0.41618889591001046,0.0
MET_322,Yelahanka,F07,Commercial,13.108910739927785,77.59698784132975,NORMAL,60,NORMAL,Meter MET_322 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Yelahanka Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,36,0.5513369788455306,0.5513369788455306,0.0
MET_323,Yelahanka,F07,Industrial,13.099350699351726,77.59573198714237,NORMAL,60,NORMAL,Meter MET_323 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Yelahanka Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,26,1.440562242142421,1.440562242142421,0.0
MET_324,Yelahanka,F07,Residential,13.103161027067872,77.58937731357797,NORMAL,0,NORMAL,Meter MET_324 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,26,0.41524749054312493,0.41524749054312493,0.0
MET_325,Yelahanka,F07,Commercial,13.10135756281191,77.59473814420215,NORMAL,60,NORMAL,Meter MET_325 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Yelahanka Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,33,0.5511763335430588,0.5511763335430588,0.0
MET_326,Yelahanka,F07,Residential,13.108091300051823,77.59560330906478,NORMAL,0,NORMAL,Meter MET_326 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,25,0.41515391167782006,0.41515391167782006,0.0
MET_327,Yelahanka,F07,Residential,13.107371550444478,77.59188503720887,NORMAL,0,NORMAL,Meter MET_327 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,23,0.41526375866767135,0.41526375866767135,0.0
MET_328,Yelahanka,F07,Commercial,13.10304903666721,77.59757760105516,NORMAL,60,NORMAL,Meter MET_328 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Yelahanka Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,33,0.5518328657227602,0.5518328657227602,0.0
MET_329,Yelahanka,F07,Residential,13.09722381100854,77.59700958445855,NORMAL,0,NORMAL,Meter MET_329 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,28,0.4156673342281233,0.4156673342281233,0.0
MET_330,Yelahanka,F07,Industrial,13.105550075347326,77.59500483318286,NORMAL,60,NORMAL,Meter MET_330 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Yelahanka Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,25,1.440670598734638,1.440670598734638,0.0
MET_331,Yelahanka,F07,Commercial,13.09393214940332,77.59622974869409,NORMAL,60,NORMAL,Meter MET_331 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Yelahanka Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,37,0.5511738306934068,0.5511738306934068,0.0
MET_332,Yelahanka,F07,Residential,13.09709030762083,77.59493063624534,NORMAL,0,NORMAL,Meter MET_332 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,24,0.4156492789928569,0.4156492789928569,0.0
MET_333,Yelahanka,F07,Residential,13.10037364892126,77.58947739113594,NORMAL,60,NORMAL,Meter MET_333 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,21,0.41578648908922194,0.41578648908922194,0.0
MET_334,Yelahanka,F07,Commercial,13.094237366642718,77.59822826734211,NORMAL,60,NORMAL,Meter MET_334 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Yelahanka Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,39,0.5515780073062523,0.5515780073062523,0.0
MET_335,Yelahanka,F07,Residential,13.09860912521532,77.58604102263271,NORMAL,0,NORMAL,Meter MET_335 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,19,0.4158098134968219,0.4158098134968219,0.0
MET_336,Yelahanka,F07,Residential,13.103839376146432,77.5973894790211,NORMAL,0,NORMAL,Meter MET_336 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,27,0.4153522019800241,0.4153522019800241,0.0
MET_337,Yelahanka,F07,Industrial,13.097844500703854,77.59103267915576,NORMAL,60,NORMAL,Meter MET_337 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Yelahanka Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,30,1.4411828822343968,1.4411828822343968,0.0
MET_338,Yelahanka,F07,Residential,13.104043231585257,77.59769740249024,NORMAL,0,NORMAL,Meter MET_338 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,26,0.4153849715849897,0.4153849715849897,0.0
MET_339,Yelahanka,F07,Residential,13.110230409130736,77.5979807543949,NORMAL,0,NORMAL,Meter MET_339 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,18,0.41635409654266486,0.41635409654266486,0.0
MET_340,Yelahanka,F07,Commercial,13.102250812565048,77.59563228827956,NORMAL,60,NORMAL,Meter MET_340 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Yelahanka Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,30,0.551463704427424,0.551463704427424,0.0
MET_341,Yelahanka,F07,Residential,13.103967103468802,77.59880034080498,NORMAL,60,NORMAL,Meter MET_341 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,29,0.4153794743143353,0.4153794743143353,0.0
MET_342,Yelahanka,F07,Residential,13.10570690003426,77.59421470832545,NORMAL,0,NORMAL,Meter MET_342 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,25,0.4155287591849043,0.4155287591849043,0.0
MET_343,Yelahanka,F07,Commercial,13.098958370108225,77.59438358731636,FLAGGED,100,THEFT,Meter MET_343 flagged: stages IF/peer/feeder = 1/1/0. Personal baseline ~0.47 kWh/interval vs peer cluster ~0.47 in Yelahanka Commercial.,rolling_std_7d,rolling_mean_24h,z_personal,16,0.4655845902024527,0.4655845902024527,0.0
MET_344,Yelahanka,F07,Industrial,13.103863206884716,77.60229349776118,NORMAL,60,NORMAL,Meter MET_344 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Yelahanka Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,27,1.439632492909773,1.4396324929097728,1.5423700563762398e-14
MET_345,Yelahanka,F07,Residential,13.098864638027402,77.59460090508883,NORMAL,0,NORMAL,Meter MET_345 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,30,0.4154225869079196,0.4154225869079196,0.0
MET_346,Yelahanka,F07,Commercial,13.10195630889548,77.59531695399994,NORMAL,60,NORMAL,Meter MET_346 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Yelahanka Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,36,0.5514368985328861,0.551436898532886,2.013327413488175e-14
MET_347,Yelahanka,F07,Residential,13.10450821461256,77.58729289083752,NORMAL,0,NORMAL,Meter MET_347 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,24,0.4150789016451583,0.41507890164515837,-1.3373638363993038e-14
MET_348,Yelahanka,F07,Residential,13.097393179812332,77.59317033466415,NORMAL,0,NORMAL,Meter MET_348 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,25,0.41557248904828575,0.4155724890482858,-1.3357754108888552e-14
MET_349,Yelahanka,F07,Commercial,13.091418575950454,77.59244544622253,NORMAL,60,NORMAL,Meter MET_349 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Yelahanka Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,32,0.5510172495612035,0.5510172495612035,0.0
MET_350,Yelahanka,F07,Residential,13.097039375536616,77.59549558138193,NORMAL,60,NORMAL,Meter MET_350 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.36 kWh/interval vs peer cluster ~0.36 in Yelahanka Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,8,0.35999604240582644,0.3599960424058264,1.541993374712705e-14
MET_351,Marathahalli,F08,Industrial,12.96355186356664,77.69641975739523,NORMAL,60,NORMAL,Meter MET_351 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Marathahalli Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,26,1.4412351954900355,1.4412351954900355,0.0
MET_352,Marathahalli,F08,Commercial,12.954976745118914,77.69717218183514,NORMAL,60,NORMAL,Meter MET_352 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Marathahalli Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,36,0.5510236919200558,0.5510236919200558,0.0
MET_353,Marathahalli,F08,Residential,12.963296694485765,77.69349616473554,NORMAL,60,NORMAL,Meter MET_353 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,13,0.41594951921499257,0.41594951921499257,0.0
MET_354,Marathahalli,F08,Residential,12.955457700464311,77.69963419583709,NORMAL,0,NORMAL,Meter MET_354 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,19,0.41556226943821567,0.41556226943821567,0.0
MET_355,Marathahalli,F08,Commercial,12.958213855537076,77.69998993876284,NORMAL,0,NORMAL,Meter MET_355 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.67 kWh/interval vs peer cluster ~0.67 in Marathahalli Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,26,0.6707742997626006,0.6707742997626005,1.655136496759171e-14
MET_356,Marathahalli,F08,Residential,12.959045412832818,77.70020665459236,NORMAL,0,NORMAL,Meter MET_356 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,18,0.4157710131602676,0.4157710131602676,0.0
MET_357,Marathahalli,F08,Residential,12.954959687543838,77.69735166139685,NORMAL,0,NORMAL,Meter MET_357 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,24,0.41549602404180164,0.4154960240418017,-1.336021237730858e-14
MET_358,Marathahalli,F08,Industrial,12.958257239942547,77.69253643630358,NORMAL,60,NORMAL,Meter MET_358 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Marathahalli Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,26,1.4406295683485362,1.4406295683485362,0.0
MET_359,Marathahalli,F08,Residential,12.952846088208524,77.7001429961411,NORMAL,0,NORMAL,Meter MET_359 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,19,0.41635100128089075,0.41635100128089075,0.0
MET_360,Marathahalli,F08,Residential,12.957696190471127,77.69331087887342,NORMAL,0,NORMAL,Meter MET_360 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,19,0.41506201123330344,0.4150620112333034,1.33741825869136e-14
MET_361,Marathahalli,F08,Commercial,12.958715284252309,77.7019120754294,NORMAL,60,NORMAL,Meter MET_361 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Marathahalli Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,43,0.5514104477457429,0.5514104477457429,0.0
MET_362,Marathahalli,F08,Residential,12.949977048618512,77.69141344524039,NORMAL,0,NORMAL,Meter MET_362 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,18,0.4156589365247968,0.41565893652479685,-1.3354976003973443e-14
MET_363,Marathahalli,F08,Residential,12.95540845423242,77.70324471546688,NORMAL,0,NORMAL,Meter MET_363 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,35,0.4158174615479235,0.4158174615479235,0.0
MET_364,Marathahalli,F08,Commercial,12.960230347931676,77.70046926896185,NORMAL,60,NORMAL,Meter MET_364 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Marathahalli Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,38,0.5521585861660707,0.5521585861660707,0.0
MET_365,Marathahalli,F08,Industrial,12.954539356323494,77.69292185649891,NORMAL,60,NORMAL,Meter MET_365 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~1.44 kWh/interval vs peer cluster ~1.44 in Marathahalli Industrial.,consumption_kwh,hour_of_day,rolling_mean_24h,28,1.4406062368783945,1.4406062368783943,1.5413275275426615e-14
MET_366,Marathahalli,F08,Residential,12.96089125486689,77.69763309732375,NORMAL,0,NORMAL,Meter MET_366 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,25,0.4157004096582438,0.4157004096582438,0.0
MET_367,Marathahalli,F08,Commercial,12.961294955275456,77.69664931603629,NORMAL,60,NORMAL,Meter MET_367 flagged: stages IF/peer/feeder = 1/0/0. Personal baseline ~0.55 kWh/interval vs peer cluster ~0.55 in Marathahalli Commercial.,consumption_kwh,hour_of_day,rolling_mean_24h,42,0.5514241808176082,0.5514241808176081,2.0133738476593567e-14
MET_368,Marathahalli,F08,Residential,12.960212574905816,77.69803247633962,NORMAL,0,NORMAL,Meter MET_368 flagged: stages IF/peer/feeder = 0/0/0. Personal baseline ~0.42 kWh/interval vs peer cluster ~0.42 in Marathahalli Residential.,consumption_kwh,hour_of_day,rolling_mean_24h,16,0.41516581621749665,0.4151658162174967,-1.3370838605405964e-14
